id,request_time,request_type,request_url,method,referer_url,user_role,ip_address,host,device,operating_system,browser,browser_version,user_agent,origin,accept,accept_encoding,accept_language,content_type,connection_type,cache_control,status_code,is_cached
"25","2025-02-19 16:43:10","HTTP","/wordpress/wp-login.php","POST","http://localhost/wordpress/wp-login.php","visitor","::1","localhost","Desktop","Windows","Chrome","133.0.0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","http://localhost","text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7","gzip, deflate, br, zstd","en-US,en;q=0.9","application/x-www-form-urlencoded","keep-alive","max-age=0","200",""
